timestamp,head_tilt,attention,feedback,keypoints
2025-04-19 21:32:09,-177.36546478348126,False,"[""Excessive head tilt""]","[[0.5596250891685486, 0.5257371664047241, 0.5164250135421753], [0.5413986444473267, 0.5546227097511292, 0.6274521350860596], [0.538761556148529, 0.4973118305206299, 0.5769388675689697], [0.5773470997810364, 0.5913445353507996, 0.5120187997817993], [0.585334300994873, 0.45003852248191833, 0.4484989643096924], [0.6859044432640076, 0.6269985437393188, 0.14278218150138855], [0.6909410357475281, 0.4224025011062622, 0.07109025120735168], [0.4911808669567108, 0.6293071508407593, 0.23597551882266998], [0.5889410376548767, 0.44569680094718933, 0.09586028009653091], [0.5016170144081116, 0.6165519952774048, 0.24364009499549866], [0.37725070118904114, 0.49842074513435364, 0.22245508432388306], [0.7574904561042786, 0.5863749980926514, 0.044233739376068115], [0.9338865876197815, 0.4361526072025299, 0.26310884952545166], [0.9231474995613098, 0.7297043800354004, 0.24668677151203156], [0.9558830261230469, 0.2992829978466034, 0.4712403416633606], [0.7237915396690369, 0.52579265832901, 0.1011226624250412], [0.7241308689117432, 0.5152367353439331, 0.16640982031822205]]"
2025-04-19 21:32:09,0.0,True,[],"[[0.5598703622817993, 0.5355287194252014, 0.48652711510658264], [0.5426660776138306, 0.5620298981666565, 0.5457390546798706], [0.5406927466392517, 0.5084499716758728, 0.37777605652809143], [0.5705267786979675, 0.5924264788627625, 0.6221283078193665], [0.5662164688110352, 0.4618206024169922, 0.508259117603302], [0.677352249622345, 0.6282947659492493, 0.21351170539855957], [0.6819008588790894, 0.42757150530815125, 0.20160835981369019], [0.49291276931762695, 0.6297000646591187, 0.2563527226448059], [0.5891112685203552, 0.4436493515968323, 0.10835176706314087], [0.48804664611816406, 0.6093701124191284, 0.19954751431941986], [0.37159284949302673, 0.5054136514663696, 0.21349918842315674], [0.7586812973022461, 0.5743663311004639, 0.04814774915575981], [0.9115419387817383, 0.44437921047210693, 0.3081687390804291], [0.9229393601417542, 0.7322459816932678, 0.24341581761837006], [0.9550521373748779, 0.2991720736026764, 0.47027698159217834], [0.7216535210609436, 0.525269091129303, 0.08439561724662781], [0.7223497033119202, 0.5169486999511719, 0.13619007170200348]]"
2025-04-19 21:32:10,-177.5194378206781,False,"[""Excessive head tilt""]","[[0.5727805495262146, 0.5378386974334717, 0.5121307373046875], [0.5526746511459351, 0.5645396709442139, 0.6450263261795044], [0.5501631498336792, 0.506565511226654, 0.45936688780784607], [0.5901383757591248, 0.6014918088912964, 0.44498422741889954], [0.5837714672088623, 0.45544692873954773, 0.4431953430175781], [0.6938590407371521, 0.6435944437980652, 0.07229913771152496], [0.7132841944694519, 0.41917291283607483, 0.05751907080411911], [0.5021940469741821, 0.6348470449447632, 0.2421569526195526], [0.6015040874481201, 0.4451718032360077, 0.056224022060632706], [0.48458337783813477, 0.6144334673881531, 0.18344278633594513], [0.3739374577999115, 0.5095242261886597, 0.23047804832458496], [0.9040883183479309, 0.5921763181686401, 0.1593659669160843], [0.9359694123268127, 0.42720505595207214, 0.2522123157978058], [0.9271072745323181, 0.7274110913276672, 0.21045225858688354], [0.9608889818191528, 0.3011910617351532, 0.3791535496711731], [0.7075409889221191, 0.5224425196647644, 0.04047756642103195], [0.3757593035697937, 0.5124672651290894, 0.17786788940429688]]"
2025-04-19 21:32:10,-178.15383289447445,False,"[""Excessive head tilt""]","[[0.5956143736839294, 0.5298532247543335, 0.511652410030365], [0.5663855075836182, 0.5599492788314819, 0.5702860355377197], [0.5643736720085144, 0.4975335896015167, 0.5687847137451172], [0.6000070571899414, 0.6016468405723572, 0.49017199873924255], [0.5953486561775208, 0.446996808052063, 0.5057051777839661], [0.8862000107765198, 0.701904296875, 0.43240034580230713], [0.8837382197380066, 0.4018765687942505, 0.35487663745880127], [0.43783968687057495, 0.620611846446991, 0.27316686511039734], [0.44962483644485474, 0.4451967179775238, 0.196389839053154], [0.5179890394210815, 0.6166118383407593, 0.2350655049085617], [0.37617728114128113, 0.5080305933952332, 0.19369879364967346], [0.5651844143867493, 0.5696101188659668, 0.13121534883975983], [0.9581588506698608, 0.40543094277381897, 0.2611396014690399], [0.9301331043243408, 0.7300660610198975, 0.19092971086502075], [0.9624799489974976, 0.29694074392318726, 0.4378263056278229], [0.5559914708137512, 0.6099264025688171, 0.18517519533634186], [0.3717718720436096, 0.5149968862533569, 0.16896913945674896]]"
2025-04-19 21:32:11,-176.65133654023884,False,"[""Excessive head tilt""]","[[0.6227381825447083, 0.5289143323898315, 0.4902646243572235], [0.5840532779693604, 0.5662524700164795, 0.6652822494506836], [0.5796091556549072, 0.49029994010925293, 0.681563675403595], [0.6271337270736694, 0.6206238865852356, 0.37162795662879944], [0.6124273538589478, 0.43426772952079773, 0.4428599178791046], [0.9001304507255554, 0.7174057364463806, 0.5528454184532166], [0.9115855693817139, 0.3684109151363373, 0.45607703924179077], [0.49770328402519226, 0.6389324069023132, 0.19918271899223328], [0.43616610765457153, 0.4426443576812744, 0.30489835143089294], [0.5072609186172485, 0.6159235239028931, 0.2084425538778305], [0.3758198916912079, 0.5015265941619873, 0.20428937673568726], [0.9568508863449097, 0.7088225483894348, 0.131905198097229], [0.9710246920585632, 0.38291317224502563, 0.24370217323303223], [0.9358645677566528, 0.7404890060424805, 0.1473396271467209], [0.9560267329216003, 0.2967650294303894, 0.3972470164299011], [0.5340656638145447, 0.6099355816841125, 0.16095271706581116], [0.9469935894012451, 0.3368527889251709, 0.04698541760444641]]"
2025-04-19 21:32:11,-177.12461308168506,False,"[""Excessive head tilt""]","[[0.5826700925827026, 0.5320448875427246, 0.524368405342102], [0.5503714680671692, 0.5660028457641602, 0.5490015745162964], [0.5470306277275085, 0.4994882047176361, 0.6144053936004639], [0.5905387997627258, 0.6175761222839355, 0.5938371419906616], [0.5764045119285583, 0.44754165410995483, 0.5040035247802734], [0.8953278660774231, 0.7057968378067017, 0.45216313004493713], [0.8779506683349609, 0.3965381681919098, 0.3054733872413635], [0.4985511302947998, 0.6406209468841553, 0.1716308444738388], [0.4324426054954529, 0.44098901748657227, 0.24633730947971344], [0.5138509273529053, 0.6264894008636475, 0.24738624691963196], [0.37817850708961487, 0.4921428859233856, 0.1971210092306137], [0.6649996638298035, 0.5692964196205139, 0.06966786831617355], [0.9506746530532837, 0.3942606449127197, 0.26480841636657715], [0.9264745116233826, 0.7322731614112854, 0.16521061956882477], [0.9473240375518799, 0.29106536507606506, 0.3258039951324463], [0.7616804838180542, 0.5240894556045532, 0.04760066047310829], [0.7287191152572632, 0.5057876110076904, 0.07779302448034286]]"
2025-04-19 21:32:12,0.0,False,"[""Head drooping""]","[[0.5739060044288635, 0.531029224395752, 0.390724241733551], [0.553408682346344, 0.5542111992835999, 0.3546738624572754], [0.5436210632324219, 0.5076218843460083, 0.42102205753326416], [0.5562170147895813, 0.5830326676368713, 0.3857378363609314], [0.5523489713668823, 0.4685310125350952, 0.40333059430122375], [0.6019317507743835, 0.6250531673431396, 0.11284371465444565], [0.6019691824913025, 0.44026657938957214, 0.14867988228797913], [0.5056975483894348, 0.6482014060020447, 0.15341004729270935], [0.4288032054901123, 0.4482681453227997, 0.21016450226306915], [0.4480411410331726, 0.6145365238189697, 0.11585414409637451], [0.3653680086135864, 0.5870579481124878, 0.1363631635904312], [0.5576251149177551, 0.5536108613014221, 0.09224879741668701], [0.566222071647644, 0.43988683819770813, 0.08495555818080902], [0.6929729580879211, 0.5920709371566772, 0.06456492096185684], [0.9385959506034851, 0.302581250667572, 0.4101146161556244], [0.6514172554016113, 0.5540004372596741, 0.061600491404533386], [0.6265215277671814, 0.48342791199684143, 0.06898661702871323]]"
2025-04-19 21:32:12,-174.24653025813694,False,"[""Excessive head tilt""]","[[0.5735338926315308, 0.5329849720001221, 0.4280852973461151], [0.5476990342140198, 0.5603379011154175, 0.4743894338607788], [0.541806161403656, 0.5018512606620789, 0.565604031085968], [0.573763906955719, 0.606203556060791, 0.44406217336654663], [0.5519170165061951, 0.45700910687446594, 0.45253995060920715], [0.6481881737709045, 0.6431248784065247, 0.10945361852645874], [0.6626790761947632, 0.41782984137535095, 0.17857536673545837], [0.49430975317955017, 0.6472131013870239, 0.31429383158683777], [0.4281870722770691, 0.44514256715774536, 0.4323137700557709], [0.38396888971328735, 0.5992275476455688, 0.19219110906124115], [0.3786454498767853, 0.5069440603256226, 0.2625983953475952], [0.7585160136222839, 0.574730634689331, 0.044679589569568634], [0.932418167591095, 0.4066842794418335, 0.29777324199676514], [0.9145770072937012, 0.7256048321723938, 0.21811199188232422], [0.9503133296966553, 0.297947496175766, 0.3540305495262146], [0.7093018293380737, 0.539844274520874, 0.0737370178103447], [0.8835864067077637, 0.5068895220756531, 0.12026690691709518]]"
2025-04-19 21:32:13,-177.0536105476574,False,"[""Excessive head tilt""]","[[0.6095728874206543, 0.5318535566329956, 0.5410795211791992], [0.5691645741462708, 0.5640367269515991, 0.5807837843894958], [0.565682053565979, 0.4963749945163727, 0.6090035438537598], [0.5968522429466248, 0.609836757183075, 0.5421010851860046], [0.5872487425804138, 0.4521749019622803, 0.5163018703460693], [0.883509635925293, 0.7031841278076172, 0.3855379521846771], [0.8748793601989746, 0.40173590183258057, 0.3452633321285248], [0.4958459436893463, 0.6520401835441589, 0.4860880374908447], [0.4411363899707794, 0.4462405741214752, 0.5086125135421753], [0.3651118874549866, 0.5871574878692627, 0.32706788182258606], [0.3855159282684326, 0.5176022052764893, 0.1868078112602234], [0.9339424967765808, 0.6792944073677063, 0.21608631312847137], [0.9509342312812805, 0.4036891460418701, 0.3638588488101959], [0.9331427216529846, 0.7325150966644287, 0.15101033449172974], [0.9537524580955505, 0.29547154903411865, 0.4360528886318207], [0.768699586391449, 0.5256853699684143, 0.04092429578304291], [0.9678523540496826, 0.49767357110977173, 0.11750814318656921]]"
2025-04-19 21:32:13,-178.35493756749082,False,"[""Excessive head tilt""]","[[0.5871845483779907, 0.5321788191795349, 0.5020966529846191], [0.5525504350662231, 0.5637910962104797, 0.5183202624320984], [0.5506411790847778, 0.4973120093345642, 0.48928743600845337], [0.5839645266532898, 0.6129987835884094, 0.5880106687545776], [0.5719665884971619, 0.4546224772930145, 0.49699556827545166], [0.6923522353172302, 0.6667580604553223, 0.07607046514749527], [0.688334047794342, 0.41449856758117676, 0.11307460814714432], [0.502372145652771, 0.6535142064094543, 0.26553139090538025], [0.43950846791267395, 0.44580912590026855, 0.39968109130859375], [0.4405212700366974, 0.6217595934867859, 0.1613151878118515], [0.381926953792572, 0.5085861682891846, 0.20997591316699982], [0.9173030257225037, 0.6087476015090942, 0.16693542897701263], [0.9329966306686401, 0.4044429659843445, 0.32038629055023193], [0.9327335357666016, 0.7394974827766418, 0.22725623846054077], [0.9520488977432251, 0.29939621686935425, 0.36895081400871277], [0.7709068655967712, 0.5209985971450806, 0.052288543432950974], [0.8780995607376099, 0.5053198337554932, 0.10209434479475021]]"
2025-04-19 21:32:14,-177.45992191352804,False,"[""Excessive head tilt""]","[[0.5657341480255127, 0.5359283089637756, 0.48335719108581543], [0.5430402755737305, 0.5642969012260437, 0.5722601413726807], [0.5403892397880554, 0.5045374631881714, 0.6529345512390137], [0.5721079707145691, 0.6075422763824463, 0.5566062927246094], [0.5627064108848572, 0.4567490816116333, 0.49839651584625244], [0.6850552558898926, 0.6634258031845093, 0.11835578083992004], [0.6833478212356567, 0.4184456169605255, 0.14811667799949646], [0.4944602847099304, 0.6511512994766235, 0.3818342089653015], [0.43735942244529724, 0.45009884238243103, 0.43716153502464294], [0.38276949524879456, 0.6009069085121155, 0.21138933300971985], [0.3708150386810303, 0.5199231505393982, 0.17763547599315643], [0.903745710849762, 0.5946693420410156, 0.17126163840293884], [0.9176504015922546, 0.42419612407684326, 0.30442366003990173], [0.9313984513282776, 0.7416141033172607, 0.25351405143737793], [0.9496229290962219, 0.2958131432533264, 0.44429492950439453], [0.7976839542388916, 0.5270295739173889, 0.07852441072463989], [0.8794711232185364, 0.5204624533653259, 0.12110047042369843]]"
2025-04-19 21:32:14,-177.19355038544046,False,"[""Excessive head tilt""]","[[0.5807019472122192, 0.535781979560852, 0.4430955648422241], [0.551112174987793, 0.5604672431945801, 0.4099687933921814], [0.5485126376152039, 0.5074381828308105, 0.5635981559753418], [0.5731644630432129, 0.6009576320648193, 0.43930160999298096], [0.5636700391769409, 0.46400442719459534, 0.5116519331932068], [0.6834218502044678, 0.6557634472846985, 0.16929160058498383], [0.6799334287643433, 0.4191153049468994, 0.1693001240491867], [0.4921899437904358, 0.6510228514671326, 0.3953041732311249], [0.43486183881759644, 0.449189692735672, 0.47257593274116516], [0.41555696725845337, 0.6141910552978516, 0.1716088503599167], [0.399509072303772, 0.5000723004341125, 0.13433025777339935], [0.9015985727310181, 0.5911575555801392, 0.18714410066604614], [0.9154472351074219, 0.4250084459781647, 0.3207988142967224], [0.9320330619812012, 0.7404850125312805, 0.23933149874210358], [0.9418591856956482, 0.2936917245388031, 0.5383654832839966], [0.7575635313987732, 0.5378987789154053, 0.08014540374279022], [0.8807035088539124, 0.5099331140518188, 0.13160432875156403]]"
2025-04-19 21:32:15,-174.0124304248878,False,"[""Excessive head tilt""]","[[0.5876356959342957, 0.5473421812057495, 0.4637179374694824], [0.5578225255012512, 0.5805626511573792, 0.5237767696380615], [0.5505584478378296, 0.511305034160614, 0.5458840727806091], [0.5991634130477905, 0.6298202872276306, 0.5522085428237915], [0.5864298939704895, 0.4557296633720398, 0.5159281492233276], [0.8984216451644897, 0.7059178948402405, 0.4379115104675293], [0.9027392268180847, 0.3527124524116516, 0.4101860821247101], [0.4429933726787567, 0.6482375264167786, 0.17114326357841492], [0.41634219884872437, 0.4533720016479492, 0.1829494684934616], [0.5096724033355713, 0.6347541809082031, 0.15719379484653473], [0.560348391532898, 0.566927433013916, 0.039051301777362823], [0.984647810459137, 0.6654995083808899, 0.10549754649400711], [0.9611780047416687, 0.3705463707447052, 0.19012944400310516], [0.9536148309707642, 0.7405943274497986, 0.14970214664936066], [0.9397510886192322, 0.3071294128894806, 0.3383174240589142], [0.33003053069114685, 0.5756083726882935, 0.20701023936271667], [0.3350889980792999, 0.552030086517334, 0.1438891738653183]]"
2025-04-19 21:32:15,-175.30071000173766,False,"[""Excessive head tilt""]","[[0.5710204243659973, 0.5383259654045105, 0.44318825006484985], [0.549760103225708, 0.5690821409225464, 0.40193793177604675], [0.5443326234817505, 0.5030564069747925, 0.4254938066005707], [0.5833531618118286, 0.6186181902885437, 0.35152751207351685], [0.5679468512535095, 0.44665607810020447, 0.3727608621120453], [0.904821515083313, 0.6954495906829834, 0.18961800634860992], [0.8874362707138062, 0.33583787083625793, 0.33147233724594116], [0.48721039295196533, 0.6580161452293396, 0.08387882262468338], [0.4054000973701477, 0.4542493224143982, 0.13183413445949554], [0.4885074198246002, 0.6356675028800964, 0.05522095412015915], [0.5236415266990662, 0.5308868885040283, 0.031196797266602516], [0.9660141468048096, 0.5535762310028076, 0.045250054448843], [0.9514793157577515, 0.3288651406764984, 0.08854395896196365], [0.9229773879051208, 0.7127044796943665, 0.09134483337402344], [0.9186522960662842, 0.30290260910987854, 0.11685410887002945], [0.9107382893562317, 0.5230646729469299, 0.01704656332731247], [0.9190347194671631, 0.2770189940929413, 0.012909277342259884]]"
2025-04-19 21:32:16,-174.61909335368819,False,"[""Excessive head tilt""]","[[0.5595821738243103, 0.5273293852806091, 0.4132513105869293], [0.536231279373169, 0.561383068561554, 0.5349611043930054], [0.5294052958488464, 0.48891395330429077, 0.5524898767471313], [0.5960600972175598, 0.6103708148002625, 0.5133859515190125], [0.5693137645721436, 0.4342747926712036, 0.4160844087600708], [0.8854207396507263, 0.7012654542922974, 0.28176578879356384], [0.8703120350837708, 0.31684935092926025, 0.472921222448349], [0.4855809509754181, 0.6457881331443787, 0.17022597789764404], [0.3876308798789978, 0.4446874260902405, 0.2997264266014099], [0.40129268169403076, 0.6102284789085388, 0.14475932717323303], [0.3348970413208008, 0.540232241153717, 0.16083166003227234], [0.5971304774284363, 0.533635139465332, 0.05295557156205177], [0.3871764540672302, 0.4289274513721466, 0.05587535351514816], [0.9932457804679871, 0.715015709400177, 0.13794924318790436], [0.8946341872215271, 0.2977997660636902, 0.0766153335571289], [0.7156039476394653, 0.5292270183563232, 0.03299573436379433], [0.751181423664093, 0.508118212223053, 0.07732703536748886]]"
